https://www.matchendirect.fr/live-score/juventude-ec-sao-jose.html,0
https://www.matchendirect.fr/live-score/ypiranga-erechim-aimore.html,1
https://www.matchendirect.fr/live-score/el-salvador-montserrat.html,2
